,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
8,128.4,,,,,,,,,,1065059,,,,,,,,,,,2007-08-02,,HTML,150.0,128.4,,,386.0,,325.3,,,,,,,,,150.0,,,,,,,,,,,USEC INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,202057.0,,,,,,,,,,811669,,,,,,,,,,,2007-08-02,,HTML,840000.0,202057.0,,,332992.0,1462256.0,,,,,,,,,,840000.0,,,,,,,,,,,UST INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,64334.0,64334.0,,,,,,,,,1343202,,,,,,,,,,,2007-08-02,,HTML,656776.0,64334.0,,,97428.0,,,,,,,,,,,656776.0,,,,,,,,,,,VERASUN ENERGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,438.7,321.1,,,,,,,32.1,,1339947,,,,,,,,,,,2007-08-02,32.1,HTML,,32.1,,,4271.0,,,,,,,,,32.1,,,,,,,,,,,,,Viacom Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12190.0,105003.0,,,,,,,,,879526,,,,,,,,,,,2007-08-02,,HTML,125000.0,12190.0,,,156142.0,,3209.0,,,,,,,,,125000.0,,,,,,,,,,,WABASH NATIONAL CORP /DE,,,,,51139.0,,,,,,,,,,,,,,,,,,,,,
3,28017.0,9334.0,,,,,,,,,793074,,,,,,,,,,,2007-08-02,30000.0,TEXT,20000.0,30000.0,,,221565.0,,6897.0,,,,,,,30000.0,30000.0,20000.0,,,,,,,,,,,WERNER ENTERPRISES INC,,,,,18683.0,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,776867,,,,,,,,,,,2007-08-02,,HTML,13721.0,,,,,13721.0,,,,,,,,,,,,,,,,,,,,,WHITE MOUNTAINS INSURANCE GROUP LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1967.0,1967.0,,,,,,,,,749935,,,,,,,,,,,2007-08-02,602.0,HTML,1575.0,602.0,,,5325.0,1972.0,,,,,,,,602.0,602.0,1575.0,,,,,,,,,,,WINLAND ELECTRONICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,62150.0,3239.0,,,23066.0,23437.0,,,,,1324518,,,,,,,,,,,2007-08-02,,HTML,750000.0,62150.0,,,33420.0,,6466.0,,,,,,,,,750000.0,,,,,,,,,,,Williams Partners L.P.,,,,,12408.0,,,,,,,,,,,,,,,,,,,,,
7,1518066.0,105179.0,,,1061499.0,351388.0,,,,,1800,,,,,,,,,,,2007-08-03,5720842.0,HTML,6606005.0,5470180.0,,,992.2,1054.0,,,,,,,,250662.0,250662.0,6606005.0,,,,,,,,,,,ABBOTT LABORATORIES,,,,,,,,,,,,,,,,,,,,5470180.0,,,,,,
8,56054.0,24194.0,,,,31860.0,,,,,1342505,,,,,,,,,,,2007-08-03,4010.0,HTML,710764.0,4010.0,,,58397.0,804338.0,35177.0,,,,,,,4010.0,4010.0,710764.0,,,,710764.0,710764.0,,,,,,ACCELLENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,17885.0,,,,16656.0,,,,,124.0,927003,,,,,,,,,,,2007-08-03,,HTML,52814.0,17885.0,,,696.0,60623.0,7809.0,,,,,,,,,,,,,,,,,,,,ADVANCED ENERGY INDUSTRIES INC,,,,,1229.0,,,,,,,,,,,,,,,,,,,,,
0,51171.0,,,,,,,,,,752714,,,,,,,,,,,2007-08-02,,HTML,367734.0,51171.0,,,51171.0,367734.0,,,,,,,,,,,,,,,,,,,,,MCGRATH RENTCORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,620.0,39515.0,,,,1261.0,,,,1573.0,1139463,,,,,,,,,,,2007-08-02,4212.0,HTML,207121.0,4212.0,,,10957.0,329208.0,,,,,,,,4212.0,,207121.0,,,,,,,,,,,MEDCATH CORP,,,,,21017.0,,,,,,,,,,,,,,,,,,,,,
2,6549.0,175252.0,,,,,,,,,795665,,,,,,,,,,,2007-08-02,725.0,HTML,4211.0,725.0,,,212625.0,103762.0,,,,,,,,725.0,725.0,4211.0,,,,,,,,,,,METAL MANAGEMENT INC,,,,,26023.0,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1055160,,,,,,,,,,,2007-08-02,,HTML,6418523.0,2460.0,,,2460.0,6418523.0,,,,,,,,,,,,,,,,,,,,,MFA MORTGAGE INVESTMENTS,,,,,,2460.0,,,,,,,,,,,,,,,,,,,,
4,4733.0,1686.0,,,,3047.0,,,43.0,,65770,,,,,,,,,,,2007-08-02,62.0,TEXT,12538.0,62.0,,,10126.0,12538.0,,,,,,,,62.0,62.0,,,,,,,,,,,,MICROVISION INC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,647.0,647.0,,,,,,,,,912595,,,,,,,,,,,2007-08-02,,HTML,1268679.0,647.0,,,64529.0,1268679.0,,,,,,,,,,,,,,,,,,,,,MID AMERICA APARTMENT COMMUNITIES INC,,,,,,63882.0,,,,,,,,,,,,,,,,,,,,
6,24573.0,8240.0,,,,2418.0,,,,,1022080,,,,,,,,,,,2007-08-02,1667.0,HTML,18167.0,1667.0,,,41974.0,,830.0,,,,,,,1667.0,1667.0,18167.0,,,,,,,,,,,MIDWAY GAMES INC,,,,,13915.0,,,,,,,,,,,,,,,,,,,,,
7,27.3,,,,,,,,,,1165880,,,,,,,,,,,2007-08-02,,HTML,2031.0,27.3,,,27.3,2031.0,,,,,,,,,,,,,,,,,,,,,MONTPELIER RE HOLDINGS LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3980.0,6604.0,,,,,,,,,883981,,,,,,,,,,,2007-08-02,,HTML,149801.0,3980.0,,,51621.0,149801.0,,,,,,,,,,,,,,,,,,,,,MORTONS RESTAURANT GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3413.0,3493.0,,,,7608.0,,,,,68505,,,,,,,,,,,2007-08-02,1775.0,HTML,2590.0,1775.0,,,12876.0,,,,,,,,,1775.0,1775.0,2590.0,,,,,,,,,,,MOTOROLA INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5264.0,,,,,,,,,,1277151,,,,,,,,,,,2007-08-03,,HTML,57941.0,5264.0,,,5264.0,57941.0,,,,,,,,,,,,,,,,,,,,,APPLE REIT SIX INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,170.5,97.4,,,,,,,,,66960,,,,,,,,,,,2007-08-03,4.9,HTML,1039.0,4.9,,,345.3,1244.0,,,,,,,,4.9,4.9,1039.0,,,,,,,,,,,AQUILA  INC,,,,,73.1,,,,,,,,,,,,,,,,,,,,,
2,24875.0,9590.0,,,,,,,,,109758,,,,,,,,,,,2007-08-03,,HTML,104136.0,24875.0,,,11485.0,105112.0,976.0,,,,,,,,,,,,,,,,,,,,ARBITRON INC,,,,,15285.0,,,,,,,,,,,,,,,,,,,,,
3,3510.0,63583.0,,,,,,,,,894405,,,,,,,,,,,2007-08-03,1273.0,HTML,82.0,1273.0,,,246047.0,,,,,,,,,1273.0,1273.0,82.0,,,,,,,,,,,ARKANSAS BEST CORP /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17809.0,46015.0,,,,,,,,,1141107,,,,,,,,,,,2007-08-03,,HTML,276000.0,17809.0,,,96476.0,394876.0,5288.0,,,,,,,,,276000.0,,,,,,,,,,,ARRIS GROUP INC,,,,,28001.0,,,,,298400.0,,,,,,,,,,,,,,,,
5,19171.0,,,,,,,,,,732717,,,,,,,,,,,2007-08-03,,HTML,53970.0,19171.0,,,38539.0,,13926.0,,,,,,,,,53970.0,,,,,,,,,,,AT&T INC.,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3100.0,3100.0,,,,,,,,,1094895,,,,,,,,,,,2007-08-03,,HTML,,3100.0,,,16832.0,,,,,,,,,,,,,,,,,,,,,,AVICI SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2703.0,1138.0,,,,1565.0,,,,,1111632,,,,,,,,,,,2007-08-03,,HTML,19648.0,2703.0,,,12084.0,19648.0,,,,,,,,,,,,,,,,,,,,,AVISTAR COMMUNICATIONS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,1387361,,,,,,,,,,,2007-08-03,,HTML,567536.0,,,,,567536.0,,,,,,,,,,,,,,,,,,,,,"Apple REIT Eight, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
9,6875.0,,,,,,,,,,1329011,,,,,,,,,,,2007-08-03,,HTML,95059.0,6875.0,,,6875.0,95059.0,,,,,,,,,,,,,,,,,,,,,"Apple REIT Seven, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
0,274.3,,,,,,,,,,861361,,,,,,,,,,,2007-08-03,1.5,HTML,151.7,1.5,,,275.8,,17.0,,,,,,,1.5,1.5,151.7,,,,,,,,,,,BE AEROSPACE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,421779.0,,,,,,,,,,913142,,,,,,,,,,,2007-08-03,110000.0,HTML,350000.0,110000.0,,,531779.0,,7112.0,,,,,,,110000.0,110000.0,350000.0,,,,,,,,,,,BELDEN INC.,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10725.0,,,,,,,,,,1067983,,,,,,,,,,,2007-08-03,,HTML,151346.0,10725.0,,,10725.0,151346.0,,,,,,,,,,,,,,,,,,,,,BERKSHIRE HATHAWAY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15169.0,15169.0,,,,,,,,,1328650,,,,,,,,,,,2007-08-03,901.0,HTML,66531.0,901.0,,,27548.0,,,,,,,,,901.0,901.0,66531.0,,,,,,,,,,,"Bronco Drilling Company, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,913341,,,,,,,,,,,2007-08-03,28306.0,HTML,82159.0,28306.0,,,28306.0,689955.0,,,,,,,,,,82159.0,,,82159.0,82159.0,,,,,,,C & F FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,28306.0,,,,,,
5,548.0,,,,,,,,,,849145,,,,,,,,,,,2007-08-03,,HTML,2696.0,548.0,,,548.0,2696.0,,,,,,,,,,,,,,,,,,,,,C2 Global Technologies Inc,,,,,,,,,,,,,,,,,,,,,,,,,,
6,718.0,190.0,,,,,,,,,356028,,,,,,,,,,,2007-08-03,360.0,HTML,2220.0,360.0,,,3584.0,6720.0,102.0,,,,,,,360.0,360.0,2220.0,,,,,,,,,,,"CA, INC.",,,,,528.0,,,,,,,,,,,,,,,,,,,,,
7,128892.0,,,,,,,,,,906345,,,,,,,,,,,2007-08-03,,HTML,2950382.0,128892.0,,,128892.0,2950382.0,,,,,,,,,,,,,,,,,,,,,CAMDEN PROPERTY TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,759458,,,,,,,,,,,2007-08-03,,HTML,1132473.0,,,,,1132473.0,,,,,,,,,,,,,,,,,,,,,CANANDAIGUA NATIONAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,17313,,,,,,,,,,,2007-08-03,,TEXT,221156096.0,,,,,221156096.0,,,,,,,,,,,,,,,,,,,,,CAPITAL SOUTHWEST CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3354.0,5409.0,,,,32720.0,,,245.0,245.0,912183,,,,,,,,,,,2007-08-03,245.0,HTML,350000.0,245.0,,,39049.0,407452.0,1778.0,,,,,,,245.0,,350000.0,,,,,,,,,,,CUBIST PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3355.0,5676.0,,,,,,,,,60876,,,,,,,,,,,2007-08-03,11609.0,HTML,12480.0,11609.0,,,28364.0,44401.0,,,,,,,,11609.0,11609.0,12480.0,,,,,,,,,,,CYBEX INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1872.0,49497.0,,,,15821.0,,,,,1364100,,,,,,,,,,,2007-08-03,,HTML,140000.0,1872.0,,,65318.0,244616.0,1769.0,,,,,,,,,140000.0,,,,,,,,,,,"Cal Dive International, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
3,103773.0,66696.0,,,,37077.0,,,68.0,,1290900,,,,,,,,,,,2007-08-03,183.0,HTML,148156.0,183.0,,,103888.0,290066.0,3397.0,,,,,,,183.0,115.0,148156.0,,,,,,,,,,,"Commercial Vehicle Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
4,123636.0,61371.0,,,,62265.0,,,,,1340041,,,,,,,,,,,2007-08-03,1124.0,HTML,839813.0,1124.0,,,134703.0,1082643.0,,,,,,,,1124.0,1124.0,839813.0,,,,,,,,,,,"Complete Production Services, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
5,208939.0,73095.0,,,,135844.0,,,,,27996,,,,,,,,,,,2007-08-03,113431.0,HTML,775860.0,112660.0,,,535587.0,,85433.0,,,,,,,771.0,771.0,775860.0,,,,,,,,,,,DELUXE CORP,,,,,,,,,,,,,,,,,,,,112660.0,,,,,,
6,1282.0,47.0,,,1139.0,,,,,,1090012,,,,,,,,,,,2007-08-03,2022.0,HTML,2599.0,2022.0,,,138.0,428.0,14.0,,,,,,,,,2599.0,,,,,,,,,,,DEVON ENERGY CORP/DE,,,,,96.0,,,,,4837.0,,,,,,,,,,2022.0,,,,,,
7,7516.0,5850.0,,,,,,,312.0,,1089443,,,,,,,,,,,2007-08-03,312.0,HTML,22569.0,312.0,,,15601.0,23659.0,1090.0,,,,,,,312.0,,,,,,,,,,,,,DIGIMARC CORP,,,,,1666.0,,,,,,,,,,,,,,,,,,,,,
8,23606.0,14170.0,,,,,,,,,1157972,,,,,,,,,,,2007-08-03,831.0,HTML,311000.0,831.0,,,53522.0,,,,,,,,,831.0,831.0,311000.0,,,,,,,,,,,DJO INC,,,,,9436.0,,,,,,,,,,,,,,,,,,,,,
9,20023.0,11009.0,,,,9014.0,,,,,1162556,,,,,,,,,,,2007-08-03,,HTML,102316.0,20023.0,,,24702.0,102316.0,,,,,,,,,,,,,,,,,,,,,DOVER DOWNS GAMING & ENTERTAINMENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,145946.0,145946.0,,,,,,,,,3146,,,,,,,,,,,2007-08-03,154791.0,HTML,572780.0,154791.0,,,411764.0,,,,,,,,,154791.0,154791.0,572780.0,,,,,,,,,,,ALABAMA GAS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3476.0,,,2942.0,,,,,,,1089511,,,,,,,,,,,2007-08-03,,HTML,584119.0,3476.0,,,76709.0,584119.0,,,,,,,,,,,,,,,,,,,,,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,,,,,,74730.0,,,,,,,,,,,,,,,,,,,,
2,41677.0,5728.0,,,,35949.0,,,,,1097149,,,,,,,,,,,2007-08-03,,HTML,53836.0,41677.0,,,53836.0,54025.0,189.0,,,,,,,,,,,,,,,,,,,,ALIGN TECHNOLOGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,825313,,,,,,,,,,,2007-08-03,,HTML,7848.0,,,,,7848.0,,,,,,,,,,,,,,,,,,,,,ALLIANCEBERNSTEIN HOLDING L.P.,,,,,,,,,,,,,,,,,,,,,,,,,,
4,447828.0,,,,,,,,,,1109448,,,,,,,,,,,2007-08-03,,HTML,6722839.0,447828.0,,,447828.0,6722839.0,,,,,,,,,,,,,,,,,,,,,ALLIANCEBERNSTEIN L.P.,,,,,,,,,,,,,,,,,,,,,,,,,,
5,11.4,489.3,,,,,,,,,848865,,,,,,,,,,,2007-08-03,1329.0,HTML,6401.0,1329.0,,,9.8,9.8,,,,,,,,1329.0,1329.0,6401.0,,,,,,,,,,,ALLIED WASTE INDUSTRIES INC,,,,,476.4,,,,,,,,,,,,,,,,,,,,,
6,22697.0,20377.0,,,,,,,,,1162315,,,,,,,,,,,2007-08-03,,HTML,167333.0,22697.0,,,167236.0,167333.0,,,,,,,,,,,,,,,,,,,,,AMBASSADORS GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1399.0,1189.0,,,,,,,2200.0,,4904,,,,,,,,,,,2007-08-03,4159.0,HTML,13067.0,438.0,,,215.0,306.0,,,,,,,,3721.0,1521.0,13067.0,,,,,,,,,,,AMERICAN ELECTRIC POWER CO INC,,,,,210.0,,,,,,,,,,,,,,,438.0,,,,,,
8,,,,,,,,,,,1039828,,,,,,,,,,,2007-08-03,,HTML,15198975.0,,,,,15198975.0,,,,,,,,,,,,,,,,,,,,,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3503000.0,17131000.0,,,,,,,,,879181,,,,,,,,,,,2007-08-03,2004000.0,HTML,247415000.0,2004000.0,,,52050000.0,300736000.0,48000.0,,,,,,247415000.0,2004000.0,,,,,,,,,,,,,AMERICAN HOMEPATIENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5456.0,10759.0,,,,9914.0,,,,,350832,,,,,,,,,,,2007-08-03,230.0,HTML,110423.0,4000.0,,,49455.0,184112.0,,,,,,,,108533.0,108533.0,110423.0,,,,,,,,,,,AMERICAN PACIFIC CORP,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,
1,1617.9,891.3,,,,78.5,,,,,836102,,,,,,,,,,,2007-08-03,27.7,HTML,1606.0,27.7,,,3177.0,6873.0,54.1,,,,,,,27.7,27.7,1606.0,,,,,,,,,,,AMERICAN STANDARD COMPANIES INC,,,,,648.1,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,707605,,,,,,,,,,,2007-08-03,334.0,HTML,789934.0,334.0,,,334.0,789934.0,,,,,,,,,,,,,,,,,,,,,AMERISERV FINANCIAL INC /PA/,,,,,,,,,,,,,,,,,,,,334.0,,,,,,
3,170891.0,170891.0,,,,,,,,,1037868,,,,,,,,,,,2007-08-03,184498.0,HTML,526057.0,184498.0,,,531157.0,,96482.0,,,,,,,,,526057.0,,,29507.0,29507.0,,,,,,,AMETEK INC/,,,,,,,,,,,,,,,,,,,,,,,,,,
4,280741.0,,,,280741.0,,,,,,1047127,,,,,,,,,,,2007-08-03,159297.0,HTML,1553412.0,159297.0,,,573082.0,2454546.0,32992.0,,,,,,,474746.0,474746.0,1553412.0,,,,,,,,,,,AMKOR TECHNOLOGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,232358.0,232358.0,,,,,,,,,820313,,,,,,,,,,,2007-08-03,2170.0,HTML,683802.0,2170.0,,,386911.0,,,,,,,,,2170.0,2170.0,683802.0,,,,,,,,,,,AMPHENOL CORP /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5371.0,2704.0,,,,,,,,,773910,,,,,,,,,,,2007-08-03,5744.0,HTML,11138.0,5744.0,,,11115.0,,1581.0,,,,,,,,,11138.0,,,,,,,,,,,ANADARKO PETROLEUM CORP,,,,,2667.0,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,885322,,,,,,,,,,,2007-08-03,545065.0,HTML,345951.0,545065.0,,,545065.0,4194184.0,,,,,,,,,,345951.0,,,345951.0,345951.0,,,,,,,ANCHOR BANCORP WISCONSIN INC,,,,,,,,,,,,,,,,,,,,545065.0,,,,,,
8,1399.0,1189.0,,,,,,,2200.0,,6879,,,,,,,,,,,2007-08-03,4159.0,HTML,13067.0,438.0,,,215.0,306.0,,,,,,,,3721.0,1521.0,13067.0,,,,,,,,,,,APPALACHIAN POWER CO,,,,,210.0,,,,,,,,,,,,,,,438.0,,,,,,
9,2329.0,,,,,,,,,,1191813,,,,,,,,,,,2007-08-03,,HTML,7044.0,2329.0,,,2329.0,7044.0,,,,,,,,,,,,,,,,,,,,,APPLE HOSPITALITY FIVE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12830.0,,,,,,,,,,1045450,,,,,,,,,,,2007-08-03,229411.0,HTML,980084.0,229411.0,,,242241.0,1022620.0,,,,,,,,229411.0,229411.0,980084.0,,,,,,,,,,,ENTERTAINMENT PROPERTIES TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26782.0,,,,5693.0,21089.0,,,,,33488,,,,,,,,,,,2007-08-03,,HTML,32271.0,26782.0,,,38911.0,,,,,,,,,,,32271.0,,,,,,,,,,,ESCALADE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1357971,,,,,,,,,,,2007-08-03,,TEXT,1498965.0,,,,,1498965.0,,,,,,,,,,,,,,,,,,,,,Energy Services Acquisition Corp.,,,,,,,,,,,,,,,,,,,,,,,,,,
3,153407.0,779029.0,,,,,,,,,1324424,,,,,,,,,,,2007-08-03,230668.0,HTML,500000.0,230668.0,,,2216739.0,,90672.0,,,,,,,,,500000.0,,,,,,,,,,,"Expedia, Inc.",,,,,194802.0,,,,,,,,,,,,,,,230668.0,,,,,,
4,,,,,,,,,,,713095,,,,,,,,,,,2007-08-03,540.0,HTML,64697.0,540.0,,,540.0,1667373.0,,,,,,,,,,64697.0,,,,,,,,,,,FARMERS CAPITAL BANK CORP,,,,,,,,,,,,,540.0,,,,,,,540.0,,,,,,
5,1703.0,9571.0,,,,10173.0,,,,,917491,,,,,,,,,,,2007-08-03,77.0,HTML,78.0,77.0,,,27272.0,33044.0,,,,,,,78.0,77.0,,,,,,,,,,,,,FARO TECHNOLOGIES INC,,,,,971.0,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,798941,,,,,,,,,,,2007-08-03,1360511.0,HTML,14640625.0,1360511.0,,,1360511.0,14640625.0,,,,,,,,,,,,,,,,,,,,,FIRST CITIZENS BANCSHARES INC /DE/,,,,,,,,,,,,,83395.0,,,,,,,1360511.0,,,,,,
7,,,,,,,,,,,708955,,,,,,,,,,,2007-08-03,87129.0,HTML,121273.0,87129.0,,,87129.0,2993441.0,,,,,,,,,,121273.0,,,90343.0,90343.0,,,,,,,FIRST FINANCIAL BANCORP /OH/,,,,,,,,,,30930.0,,,,,,,,,,87129.0,,,,,,
8,,,,,,,,,,,1035976,,,,,,,,,,,2007-08-03,,HTML,1148073.0,,,,,1148073.0,,,,,,,,,,,,,,,,,,,,,FIRST NATIONAL COMMUNITY BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,765207,,,,,,,,,,,2007-08-03,10000.0,HTML,1051061.0,10000.0,,,10000.0,1051061.0,,,,,,,,10000.0,10000.0,,,,,,,,,,,,FIRST NATIONAL LINCOLN CORP /ME/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1312.0,971.0,,,,,,,,,55067,,,,,,,,,,,2007-08-03,466.0,HTML,2588.0,466.0,,,4462.0,,,,,,,,,466.0,466.0,2588.0,,,,,,,,,,,KELLOGG CO,,,,,341.0,,,,,,,,,,,,,,,,,,,,,
1,759.3,,,,,,,,,,1062379,,,,,,,,,,,2007-08-03,,TEXT,4123.0,759.3,,,759.3,,,,,,,,4123.0,,,,,,,,,,,,,,KEYSPAN CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2599.0,2599.0,,,,,,,,,1103982,,,,,,,,,,,2007-08-03,5432.0,HTML,7085.0,5016.0,,,12266.0,29019.0,,,,,,,,416.0,416.0,7085.0,,,,,,,,,,,KRAFT FOODS INC,,,,,,,,,,,,,,,,,,,,5016.0,,,,,,
3,61181.0,,,,,,,,,,1018332,,,,,,,,,,,2007-08-03,623.0,HTML,175000.0,623.0,,,5754.0,260833.0,830.0,,,,,,,623.0,623.0,175000.0,,,,,,,,,,,"L-1 IDENTITY SOLUTIONS, INC.",,,,,3535.0,,,,,,,,,,,,,,,,,,,,,
4,135.2,135.2,,,,,,,,,920148,,,,,,,,,,,2007-08-03,559.2,HTML,602.7,559.2,,,909.5,2077.0,,,,,,,,0.0,0.0,602.7,,,,,,,,,,,LABORATORY CORP OF AMERICA HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,
5,184795.0,128611.0,,,,,,,,,853816,,,,,,,,,,,2007-08-03,47363.0,HTML,76535.0,47363.0,,,260323.0,,,,,,,,,47363.0,20097.0,76535.0,,,,,,,,,,,LANDSTAR SYSTEM INC,,,,,56184.0,,,,,,,,,,,,,,,,,,,,,
6,15549.0,13829.0,,,,,,,,,703604,,,,,,,,,,,2007-08-03,,HTML,0.8,15549.0,,,0.8,0.8,,,,,,,,,,,,,,,,,,,,,LAWSON PRODUCTS INC/NEW/DE/,,,,,1720.0,41617.0,,,,,,,,,,,,,,,,,,,,
7,9735.0,2319.0,,,,,,,,,1235468,,,,,,,,,,,2007-08-03,23.0,HTML,21179.0,23.0,,,21142.0,22655.0,1476.0,,,,,,,23.0,,,,,,,,,,,,,LIQUIDITY SERVICES INC,,,,,7416.0,,,,,,,,,,,,,,,,,,,,,
